word	sentence#	tag	pos	lemma
Steini	4007	B-Person	nkeþ-s	Steinn
Jónssyni	4007	I-Person	nkeþ-s	Jónsson
biskupi	4007	O	nkeþ	biskup
á	4007	O	aþ	á
Hólum	4007	B-Location	nkfþ-s	Hóll
(	4007	O	(	(
1711-1739	4007	B-Date	ta	1711-1739
)	4007	O	)	)
.	4007	O	.	.

Um	4008	O	ao	um
það	4008	O	faheo	sá
bil	4008	O	nheo	bil
helmingur	4008	O	nken	helmingur
af	4008	O	aþ	af
andliti	4008	O	nheþ	andlit
biskupsins	4008	O	nkeeg	biskup
hefur	4008	O	sfg3en	hafa
smámsaman	4008	O	aa	smámsaman
verið	4008	O	ssg	vera
að	4008	O	cn	að
hverfa	4008	O	sng	hverfa
án	4008	O	ae	án
þess	4008	O	fphee	það
nokkur	4008	O	foven	nokkur
tilraun	4008	O	nven	tilraun
hafi	4008	O	svg3en	hafa
mér	4008	O	fp1eþ	ég
vitanlega	4008	O	aa	vitanlega
verið	4008	O	ssg	vera
gerð	4008	O	sþgven	gera
til	4008	O	ae	til
að	4008	O	cn	að
stöðva	4008	O	sng	stöðva
skemmdirnar	4008	O	nvfog	skemmd
og	4008	O	c	og
gera	4008	O	sng	gera
við	4008	O	ao	við
málverkið	4008	O	nheog	málverk
.	4008	O	.	.

Ég	4009	O	fp1en	ég
held	4009	O	sfg1en	halda
það	4009	O	fphen	það
hefði	4009	O	svg3eþ	hafa
verið	4009	O	ssg	vera
íslenzkri	4009	O	lveþsf	íslenskur
menningarsögu	4009	O	nveþ	menningarsaga
verðmætara	4009	O	lhenvm	verðmætur
tillag	4009	O	nhen	tillag
að	4009	O	cn	að
leitast	4009	O	snm	leita
við	4009	O	ao	við
að	4009	O	cn	að
bjarga	4009	O	sng	bjarga
andlitinu	4009	O	nheþg	andlit
á	4009	O	aþ	á
Steini	4009	B-Person	nkeþ-s	Steinn
Hólabiskupi	4009	I-Person	nkeþ-s	Hólabiskup
en	4009	O	c	en
reyna	4009	O	sng	reyna
að	4009	O	cn	að
bjarga	4009	O	sng	bjarga
eigin	4009	O	lheþof	eigin
andliti	4009	O	nheþ	andlit
,	4009	O	,	,
eins	4009	O	aa	eins
einsog	4009	O	c	einsog
Þór	4009	B-Person	nken-s	Þór
Magnússon	4009	I-Person	nken-s	Magnússon
virðist	4009	O	sfm3en	virða
vera	4009	O	sng	vera
að	4009	O	cn	að
gera	4009	O	sng	gera
,	4009	O	,	,
enda	4009	O	c	enda
var	4009	O	sfg3eþ	vera
orðum	4009	O	nhfþ	orð
mínum	4009	O	fehfþ	minn
ekki	4009	O	aa	ekki
stefnt	4009	O	sþghfn	stefna
gegn	4009	O	aþ	gegn
honum	4009	O	fpkeþ	hann
persónulega	4009	O	aa	persónulega
,	4009	O	,	,
þó	4009	O	aa	þó
hann	4009	O	fpken	hann
eigi	4009	O	svg3en	eiga
að	4009	O	aþ	að
vísu	4009	O	lheþsf	vís
hlut	4009	O	nkeo	hlutur
að	4009	O	aþ	að
þessu	4009	O	faheþ	þessi
máli	4009	O	nheþ	mál
,	4009	O	,	,
heldur	4009	O	c	heldur
gegn	4009	O	aþ	gegn
því	4009	O	faheþ	sá
dáðleysi	4009	O	nheþ	dáðleysi
og	4009	O	c	og
uppgjöf	4009	O	nveþ	uppgjöf
sem	4009	O	ct	sem
grein	4009	O	nven	grein
hans	4009	O	fpkee	hann
öll	4009	O	foven	allur
er	4009	O	sfg3en	vera
til	4009	O	ae	til
vitnis	4009	O	nhee	vitni
um	4009	O	ao	um
og	4009	O	c	og
þá	4009	O	aa	þá
sérstaklega	4009	O	aa	sérstaklega
frásögnin	4009	O	nveng	frásögn
af	4009	O	aþ	af
tækjum	4009	O	nhfþ	tæki
sem	4009	O	ct	sem
gefist	4009	O	sþmhen	gefa
var	4009	O	sfg3eþ	vera
upp	4009	O	aa	upp
við	4009	O	ao	við
að	4009	O	cn	að
nota	4009	O	sng	nota
og	4009	O	c	og
tækjum	4009	O	nhfþ	tæki
sem	4009	O	ct	sem
ekki	4009	O	aa	ekki
komust	4009	O	sfm3fþ	koma
lengra	4009	O	aam	langt
en	4009	O	c	en
á	4009	O	ao	á
teikniborðið	4009	O	nheog	teikniborð
.	4009	O	.	.

Með	4010	O	aþ	með
því	4010	O	faheþ	sá
fastlaunuðu	4010	O	lheþsf	fastlaunaður
starfi	4010	O	nheþ	starf
var	4010	O	sfg3eþ	vera
ekki	4010	O	aa	ekki
lengur	4010	O	aam	lengi
til	4010	O	ae	til
að	4010	O	cn	að
dreifa	4010	O	sng	dreifa
var	4010	O	sfg3eþ	vera
ekki	4010	O	aa	ekki
um	4010	O	ao	um
annað	4010	O	foheo	annar
að	4010	O	cn	að
tefla	4010	O	sng	tefla
en	4010	O	c	en
afla	4010	O	sng	afla
tekna	4010	O	nvfe	tekja
með	4010	O	aþ	með
frjálsu	4010	O	lheþsf	frjáls
framtaki	4010	O	nheþ	framtak
.	4010	O	.	.

Svanhildur	4011	B-Person	nven-s	Svanhildur
var	4011	O	sfg3eþ	vera
reyndar	4011	O	aa	reyndar
sæmilega	4011	O	aa	sæmilega
launuð	4011	O	lvensf	launaður
hjá	4011	O	aþ	hjá
Loftleiðum	4011	B-Organization	nvfþ-s	Loftleið
,	4011	O	,	,
en	4011	O	c	en
þær	4011	O	favfn	sá
tekjur	4011	O	nvfn	tekja
hrukku	4011	O	sfg3fþ	hrökkva
engan	4011	O	fokeo	enginn
veginn	4011	O	nkeog	vegur
fyrir	4011	O	aþ	fyrir
útgjöldum	4011	O	nhfþ	útgjöld
til	4011	O	ae	til
daglegra	4011	O	lvfesf	daglegur
heimilisþarfa	4011	O	nvfe	heimilisþörf
,	4011	O	,	,
reksturs	4011	O	nkee	rekstur
bifreiðar	4011	O	nvee	bifreið
og	4011	O	c	og
afborgana	4011	O	nvfe	afborgun
af	4011	O	aþ	af
lánum	4011	O	nhfþ	lán
.	4011	O	.	.

Úr	4012	O	aþ	úr
því	4012	O	fpheþ	það
lítil	4012	O	lvensf	lítill
sem	4012	O	c	sem
engin	4012	O	foven	enginn
von	4012	O	nven	von
var	4012	O	sfg3eþ	vera
til	4012	O	ae	til
verulegs	4012	O	lkeesf	verulegur
ábata	4012	O	nkee	ábati
af	4012	O	aþ	af
frumsömdum	4012	O	lvfþsf	frumsaminn
bókum	4012	O	nvfþ	bók
fyrir	4012	O	ao	fyrir
innanlandsmarkað	4012	O	nkeo	innanlandsmarkaður
,	4012	O	,	,
tók	4012	O	sfg1eþ	taka
ég	4012	O	fp1en	ég
tilboði	4012	O	nheþ	tilboð
Haralds	4012	B-Person	nkee-s	Haraldur
J.	4012	I-Person	as	J.
Hamars	4012	I-Person	nkee-s	Hamar
hjá	4012	O	aþ	hjá
Iceland	4012	B-Organization	e	Iceland
Review	4012	I-Organization	e	Review
um	4012	O	ao	um
að	4012	O	cn	að
semja	4012	O	sng	semja
á	4012	O	ao	á
ensku	4012	O	nveþ	enska
bækur	4012	O	nvfo	bók
og	4012	O	c	og
bæklinga	4012	O	nkfo	bæklingur
fyrir	4012	O	ao	fyrir
erlenda	4012	O	lkfosf	erlendur
ferðamenn	4012	O	nkfo	ferðamaður
.	4012	O	.	.

Reyndar	4013	O	aa	reyndar
hafði	4013	O	sfg1eþ	hafa
ég	4013	O	fp1en	ég
árið	4013	O	nheog	ár
1972	4013	B-Date	ta	1972
samið	4013	O	ssg	semja
60	4013	O	ta	60
síðna	4013	O	nvfe	síða
myndskreyttan	4013	O	lkeosf	myndskreyttur
bækling	4013	O	nkeo	bæklingur
undir	4013	O	aþ	undir
heitinu	4013	O	nheþg	heiti
Handy	4013	B-Miscellaneous	e	Handy
Facts	4013	I-Miscellaneous	e	Facts
on	4013	I-Miscellaneous	e	on
Iceland	4013	I-Miscellaneous	e	Iceland
,	4013	O	,	,
sem	4013	O	ct	sem
þýddur	4013	O	sþgken	þýða
var	4013	O	sfg3eþ	vera
á	4013	O	aþ	á
frönsku	4013	O	nveo	franska
,	4013	O	,	,
norsku	4013	O	nveo	norska
,	4013	O	,	,
spænsku	4013	O	nveo	spænska
og	4013	O	c	og
þýsku	4013	O	nveo	þýska
.	4013	O	.	.

Þegar	4014	O	c	þegar
hér	4014	O	aa	hér
var	4014	O	sfg3eþ	vera
komið	4014	O	sþghen	koma
sögu	4014	O	nveþ	saga
þótti	4014	O	sfg3eþ	þykja
ráðlegt	4014	O	lhensf	ráðlegur
að	4014	O	cn	að
stækka	4014	O	sng	stækka
hann	4014	O	fpkeo	hann
og	4014	O	c	og
endurbæta	4014	O	sng	endurbæta
og	4014	O	c	og
ljá	4014	O	sng	ljá
honum	4014	O	fpkeþ	hann
heitið	4014	O	nheog	heiti
Iceland	4014	B-Miscellaneous	e	Iceland
-	4014	I-Miscellaneous	-	-
Country	4014	I-Miscellaneous	e	Country
and	4014	I-Miscellaneous	e	and
People	4014	I-Miscellaneous	e	People
.	4014	O	.	.

Kom	4015	O	sfg3eþ	koma
hann	4015	O	fpken	hann
fyrst	4015	O	aae	fyrr
út	4015	O	aa	út
árið	4015	O	nheog	ár
1978	4015	B-Date	ta	1978
og	4015	O	c	og
var	4015	O	sfg3eþ	vera
þýddur	4015	O	sþgken	þýða
á	4015	O	ao	á
sömu	4015	O	fbvfo	sami
tungur	4015	O	nvfo	tunga
.	4015	O	.	.

Síðan	4016	O	aa	síðan
var	4016	O	sfg3eþ	vera
hann	4016	O	fpken	hann
gefinn	4016	O	sþgken	gefa
út	4016	O	aa	út
endurskoðaður	4016	O	lkensf	endurskoðaður
1987	4016	B-Date	ta	1987
og	4016	O	c	og
1994	4016	B-Date	ta	1994
og	4016	O	c	og
líka	4016	O	aa	líka
þýddur	4016	O	sþgken	þýða
á	4016	O	aþ	á
sænsku	4016	O	nveo	sænska
.	4016	O	.	.

Meginverkefnið	4017	O	nheng	meginverkefni
var	4017	O	sfg3eþ	vera
hinsvegar	4017	O	aa	hinsvegar
bók	4017	O	nven	bók
á	4017	O	aþ	á
ensku	4017	O	nveþ	enska
um	4017	O	ao	um
íslenska	4017	O	lkeovf	íslenskur
hestinn	4017	O	nkeog	hestur
,	4017	O	,	,
sem	4017	O	ct	sem
Haraldur	4017	B-Person	nken-s	Haraldur
hafði	4017	O	sfg3eþ	hafa
miklar	4017	O	lvfosf	mikill
efasemdir	4017	O	nvfo	efasemd
um	4017	O	aa	um
í	4017	O	aþ	í
byrjun	4017	O	nveþ	byrjun
,	4017	O	,	,
með	4017	O	aþ	með
því	4017	O	fpheþ	það
um	4017	O	ao	um
væri	4017	O	svg3eþ	vera
að	4017	O	cn	að
ræða	4017	O	sng	ræða
séríslenskt	4017	O	lheosf	séríslenskur
efni	4017	O	nheo	efni
sem	4017	O	ct	sem
tæplega	4017	O	aa	tæplega
ætti	4017	O	svg3eþ	eiga
erindi	4017	O	nheo	erindi
við	4017	O	ao	við
útlendinga	4017	O	nkfo	útlendingur
.	4017	O	.	.

Reyndin	4018	O	nveng	reynd
varð	4018	O	sfg3eþ	verða
samt	4018	O	aa	samt
sú	4018	O	faven	sá
að	4018	O	c	að
bókin	4018	O	nveng	bók
fór	4018	O	sfg3eþ	fara
víðar	4018	O	aam	víða
og	4018	O	c	og
seldist	4018	O	sfm3eþ	selja
betur	4018	O	aam	vel
en	4018	O	c	en
nokkur	4018	O	foven	nokkur
þeirra	4018	O	favfe	sá
bóka	4018	O	nvfe	bók
sem	4018	O	ct	sem
hann	4018	O	fpken	hann
gaf	4018	O	sfg3eþ	gefa
út	4018	O	aa	út
.	4018	O	.	.

Þær	4019	O	favfo	sá
vinsældir	4019	O	nvfo	vinsæld
mátti	4019	O	sfg3eþ	mega
ekki	4019	O	aa	ekki
síst	4019	O	aae	síður
þakka	4019	O	sng	þakka
frábærum	4019	O	lvfþsf	frábær
litmyndum	4019	O	nvfþ	litmynd
eftir	4019	O	ao	eftir
Guðmund	4019	B-Person	nkeo-s	Guðmundur
Ingólfsson	4019	I-Person	nkeo-s	Ingólfsson
og	4019	O	c	og
ýmsa	4019	O	fokfo	ýmis
fleiri	4019	O	lkfovm	margur
þekkta	4019	O	lkfosf	þekktur
ljósmyndara	4019	O	nkfo	ljósmyndari
.	4019	O	.	.

Í	4020	O	aþ	í
frumútgáfu	4020	O	nveþ	frumútgáfa
nefndist	4020	O	sfm3eþ	nefna
bókin	4020	O	nveng	bók
Stallion	4020	B-Miscellaneous	e	Stallion
of	4020	I-Miscellaneous	e	of
the	4020	I-Miscellaneous	e	the
North	4020	I-Miscellaneous	e	North
-	4020	I-Miscellaneous	-	-
The	4020	I-Miscellaneous	e	The
Unique	4020	I-Miscellaneous	e	Unique
Story	4020	I-Miscellaneous	e	Story
of	4020	I-Miscellaneous	e	of
the	4020	I-Miscellaneous	e	the
Iceland	4020	I-Miscellaneous	e	Iceland
Horse	4020	I-Miscellaneous	e	Horse
,	4020	O	,	,
sem	4020	O	ct	sem
mér	4020	O	fp1eþ	ég
þótti	4020	O	sfg3eþ	þykja
hálfvandræðalegur	4020	O	lkensf	hálfvandræðalegur
titill	4020	O	nken	titill
af	4020	O	aþ	af
því	4020	O	fpheþ	það
stallion	4020	O	e	stallion
merkir	4020	O	sfg3en	merkja
stóðhestur	4020	O	nken	stóðhestur
,	4020	O	,	,
en	4020	O	c	en
í	4020	O	aþ	í
seinni	4020	O	lvfþvm	seinn
útgáfum	4020	O	nvfþ	útgáfa
í	4020	O	aþ	í
Bretlandi	4020	B-Location	nheþ-s	Bretland
og	4020	O	c	og
Bandaríkjunum	4020	B-Location	nhfþgs	Bandaríki
nefndist	4020	O	sfm3eþ	nefna
hún	4020	O	fpven	hún
einfaldlega	4020	O	aa	einfaldlega
og	4020	O	c	og
réttilega	4020	O	aa	réttilega
The	4020	B-Miscellaneous	e	The
Iceland	4020	I-Miscellaneous	e	Iceland
Horse	4020	I-Miscellaneous	e	Horse
,	4020	O	,	,
enda	4020	O	c	enda
fékk	4020	O	sfg3eþ	fá
hún	4020	O	fpven	hún
svipuð	4020	O	lhfosf	svipaður
heiti	4020	O	nhfo	heiti
á	4020	O	aþ	á
öðrum	4020	O	fovfþ	annar
tungum	4020	O	nvfþ	tunga
,	4020	O	,	,
Islandshästen	4020	B-Miscellaneous	e	Islandshästen
á	4020	O	aþ	á
sænsku	4020	O	nveþ	sænska
,	4020	O	,	,
Islandshesten	4020	B-Miscellaneous	e	Islandshesten
á	4020	O	aþ	á
norsku	4020	O	lheþsf	norskur
,	4020	O	,	,
Gudernes	4020	B-Miscellaneous	e	Gudernes
hest	4020	I-Miscellaneous	e	hest
-	4020	I-Miscellaneous	-	-
Sagaen	4020	I-Miscellaneous	e	Sagaen
om	4020	I-Miscellaneous	e	om
den	4020	I-Miscellaneous	e	den
islandske	4020	I-Miscellaneous	e	islandske
hest	4020	I-Miscellaneous	e	hest
I	4020	I-Miscellaneous	e	I
fortid	4020	I-Miscellaneous	e	fortid
og	4020	I-Miscellaneous	c	og
nutid	4020	I-Miscellaneous	e	nutid
á	4020	O	aþ	á
dönsku	4020	O	nveþ	danska
,	4020	O	,	,
Islandpferde	4020	B-Miscellaneous	e	Islandpferde
á	4020	O	aþ	á
þýsku	4020	O	nveþ	þýska
,	4020	O	,	,
Ijslanders	4020	B-Miscellaneous	e	Ijslanders
á	4020	O	aþ	á
hollensku	4020	O	nveþ	hollenska
og	4020	O	c	og
Il	4020	B-Miscellaneous	e	Il
cavallo	4020	I-Miscellaneous	e	cavallo
islandese	4020	I-Miscellaneous	e	islandese
á	4020	O	aþ	á
ítölsku	4020	O	nveþ	ítalska
.	4020	O	.	.

Bókin	4021	O	nveng	bók
kom	4021	O	sfg3eþ	koma
út	4021	O	aa	út
í	4021	O	ao	í
fleiri	4021	O	lvfþvm	margur
en	4021	O	c	en
einni	4021	O	tfveþ	einn
útgáfu	4021	O	nveþ	útgáfa
á	4021	O	aþ	á
dönsku	4021	O	nveþ	danska
og	4021	O	c	og
þýsku	4021	O	nveþ	þýska
,	4021	O	,	,
en	4021	O	c	en
í	4021	O	aþ	í
fyrstu	4021	O	lveþve	fyrstur
atrennu	4021	O	nveþ	atrenna
seldist	4021	O	sfm3eþ	selja
hún	4021	O	fpven	hún
í	4021	O	aþ	í
ríflega	4021	O	aa	ríflega
40.000	4021	O	ta	40.000
eintökum	4021	O	nhfþ	eintak
.	4021	O	.	.

Þegar	4022	O	c	þegar
ljóst	4022	O	lhensf	ljós
var	4022	O	sfg3eþ	vera
hvílíkum	4022	O	fovfþ	hvílíkur
vinsældum	4022	O	nvfþ	vinsæld
bókin	4022	O	nveng	bók
átti	4022	O	sfg3eþ	eiga
að	4022	O	cn	að
fagna	4022	O	sng	fagna
með	4022	O	aþ	með
öðrum	4022	O	fovfþ	annar
þjóðum	4022	O	nvfþ	þjóð
,	4022	O	,	,
þótti	4022	O	sfg3eþ	þykja
við	4022	O	ao	við
hæfi	4022	O	nheo	hæfi
að	4022	O	c	að
hún	4022	O	fpven	hún
kæmi	4022	O	svg3eþ	koma
einnig	4022	O	aa	einnig
út	4022	O	aa	út
á	4022	O	aþ	á
móðurmálinu	4022	O	nheþg	móðurmál
.	4022	O	.	.

Tók	4023	O	sfg1eþ	taka
ég	4023	O	fp1en	ég
mig	4023	O	fp1eo	ég
til	4023	O	aa	til
og	4023	O	c	og
sneri	4023	O	sfg1eþ	snúa
enska	4023	O	lkeþvf	enskur
textanum	4023	O	nkeþg	texti
á	4023	O	ao	á
íslensku	4023	O	nveo	íslenska
undir	4023	O	aþ	undir
heitinu	4023	O	nheþg	heiti
Fákar	4023	B-Miscellaneous	nkfn-s	fákur
-	4023	I-Miscellaneous	-	-
íslenski	4023	I-Miscellaneous	lkenvf	íslenskur
hesturinn	4023	I-Miscellaneous	nkeng	hestur
í	4023	I-Miscellaneous	aþ	í
blíðu	4023	I-Miscellaneous	lheþsf	blíður
og	4023	I-Miscellaneous	c	og
stríðu	4023	I-Miscellaneous	lheþsf	stríður
.	4023	O	.	.

Fékk	4024	O	sfg3eþ	fá
hún	4024	O	fpven	hún
blendnar	4024	O	lvfosf	blendinn
viðtökur	4024	O	nvfo	viðtaka
hérlendis	4024	O	aa	hérlendis
ef	4024	O	c	ef
marka	4024	O	sng	marka
mátti	4024	O	sfg3eþ	mega
tvo	4024	O	tfkfo	tveir
dóma	4024	O	nkfo	dómur
sem	4024	O	ct	sem
um	4024	O	ao	um
hana	4024	O	fpveo	hún
birtust	4024	O	sfm3fþ	birta
.	4024	O	.	.

Í	4025	O	aþ	í
Tímanum	4025	B-Organization	nkeþgs	Tími
sagði	4025	O	sfg3eþ	segja
Indriði	4025	B-Person	nken-s	Indriði
G.	4025	I-Person	as	G.
Þorsteinsson	4025	I-Person	nken-s	Þorsteinsson
meðal	4025	O	ae	meðal
annars	4025	O	fohee	annar
:	4025	O	:	:
«	4025	O	«	«
bók	4025	O	nven	bók
eins	4025	O	aa	eins
og	4025	O	c	og
þessi	4025	O	faven	þessi
hlýtur	4025	O	sfg3en	hljóta
að	4025	O	cn	að
hafa	4025	O	sng	hafa
mikil	4025	O	lhfosf	mikill
áhrif	4025	O	nhfo	áhrif
á	4025	O	ao	á
þá	4025	O	fakfo	sá
,	4025	O	,	,
sem	4025	O	ct	sem
skoða	4025	O	sfg3fn	skoða
hana	4025	O	fpveo	hún
og	4025	O	c	og
lesa	4025	O	sfg3fn	lesa
.	4025	O	.	.

Hún	4026	O	fpven	hún
er	4026	O	sfg3en	vera
vegleg	4026	O	lvensf	veglegur
árétting	4026	O	nven	árétting
um	4026	O	ao	um
ágæti	4026	O	nheo	ágæti
þessarar	4026	O	favee	þessi
fótfimu	4026	O	lveevf	fótfimur
skepnu	4026	O	nvee	skepna
og	4026	O	c	og
þrautseigu	4026	O	lveevf	þrautseigur
,	4026	O	,	,
sem	4026	O	ct	sem
allt	4026	O	fohen	allur
fram	4026	O	aa	fram
á	4026	O	ao	á
vora	4026	O	fekfo	vor
daga	4026	O	nkfo	dagur
stóð	4026	O	sfg3eþ	standa
ekki	4026	O	aa	ekki
óljósari	4026	O	lvenvm	óljós
fyrir	4026	O	aþ	fyrir
mörgu	4026	O	lheþsf	margur
bændafólki	4026	O	nheþ	bændafólk
um	4026	O	ao	um
einkenni	4026	O	nhfo	einkenni
og	4026	O	c	og
einstaklingseðli	4026	O	nheo	einstaklingseðli
en	4026	O	c	en
hver	4026	O	foken	hver
annar	4026	O	foken	annar
tvífættur	4026	O	lkensf	tvífættur
heimilisvinur	4026	O	nken	heimilisvinur
.	4026	O	.	.

Það	4027	O	fphen	það
er	4027	O	sfg3en	vera
alkunna	4027	O	nven	alkunna
að	4027	O	c	að
brúkunarhestar	4027	O	nkfn	brúkunarhestur
voru	4027	O	sfg3fþ	vera
hluti	4027	O	nken	hluti
af	4027	O	aþ	af
fjölskyldunni	4027	O	nveþg	fjölskylda
,	4027	O	,	,
svo	4027	O	aa	svo
nátengdur	4027	O	lkensf	nátengdur
var	4027	O	sfg3eþ	vera
hann	4027	O	fpken	hann
lífi	4027	O	nheþ	líf
okkar	4027	O	fp1fe	ég
og	4027	O	c	og
umstangi	4027	O	nheþ	umstang
.	4027	O	.	.

Sem	4028	O	c	sem
betur	4028	O	aam	vel
fer	4028	O	sfg3en	fara
er	4028	O	sfg3en	vera
farið	4028	O	sþghen	fara
að	4028	O	cn	að
sýna	4028	O	sng	sýna
hestinum	4028	O	nkeþg	hestur
fullan	4028	O	lkeosf	fullur
sóma	4028	O	nkeo	sómi
með	4028	O	aþ	með
útgáfu	4028	O	nveþ	útgáfa
tímarita	4028	O	nhfe	tímarit
um	4028	O	ao	um
hann	4028	O	fpkeo	hann
og	4028	O	c	og
ættartölum	4028	O	nvfþ	ættartala
.	4028	O	.	.

Fákar	4029	O	nkfn	fákur
er	4029	O	sfg3en	vera
bók	4029	O	nven	bók
,	4029	O	,	,
sem	4029	O	ct	sem
er	4029	O	sfg3en	vera
hluti	4029	O	nken	hluti
þeirra	4029	O	fahfe	sá
virðingarmerkja	4029	O	nhfe	virðingarmerki
.	4029	O	.	.

Hún	4030	O	fpven	hún
er	4030	O	sfg3en	vera
þýðingarmikil	4030	O	lvensf	þýðingarmikill
vegna	4030	O	ae	vegna
þess	4030	O	fphee	það
að	4030	O	c	að
útlendingum	4030	O	nkfþ	útlendingur
er	4030	O	sfg3en	vera
ætlað	4030	O	sþghen	ætla
að	4030	O	cn	að
læra	4030	O	sng	læra
af	4030	O	aþ	af
henni	4030	O	fpveþ	hún
um	4030	O	ao	um
þennan	4030	O	fakeo	þessi
kjörgrip	4030	O	nkeo	kjörgripur
,	4030	O	,	,
íslenzka	4030	O	lkeovf	íslenskur
hestinn	4030	O	nkeog	hestur
,	4030	O	,	,
og	4030	O	c	og
hún	4030	O	fpven	hún
gleður	4030	O	sfg3en	gleðja
augu	4030	O	nhfo	auga
okkar	4030	O	fp1fe	ég
,	4030	O	,	,
sem	4030	O	ct	sem
þekkjum	4030	O	sfg1fn	þekkja
hann	4030	O	fpkeo	hann
,	4030	O	,	,
vegna	4030	O	ae	vegna
vandaðs	4030	O	lkeesf	vandaður
frágangs	4030	O	nkee	frágangur
,	4030	O	,	,
texta	4030	O	nkee	texti
og	4030	O	c	og
mynda	4030	O	nvfe	mynd
.	4030	O	.	.
»	4030	O	»	»

Í	4031	O	aþ	í
Vísi	4031	B-Organization	nkeþ-s	Vísir
lauk	4031	O	sfg3eþ	ljúka
Sigurjón	4031	B-Person	nken-s	Sigurjón
Valdimarsson	4031	I-Person	nken-s	Valdimarsson
umsögn	4031	O	nveþ	umsögn
sinni	4031	O	feveþ	sinn
á	4031	O	aþ	á
þessum	4031	O	fahfþ	þessi
orðum	4031	O	nhfþ	orð
:	4031	O	:	:
«	4031	O	«	«
Í	4031	O	aþ	í
heild	4031	O	nveþ	heild
kemur	4031	O	sfg3en	koma
þessi	4031	O	faven	þessi
bók	4031	O	nven	bók
mér	4031	O	fp1eþ	ég
þannig	4031	O	aa	þannig
fyrir	4031	O	ao	fyrir
sjónir	4031	O	nvfo	sjón
að	4031	O	c	að
farið	4031	O	sþghen	fara
hafi	4031	O	svg3en	hafa
verið	4031	O	ssg	vera
að	4031	O	aþ	að
stað	4031	O	nkeþ	staður
til	4031	O	ae	til
að	4031	O	cn	að
skapa	4031	O	sng	skapa
listaverk	4031	O	nheo	listaverk
um	4031	O	ao	um
íslenska	4031	O	lkeovf	íslenskur
hestinn	4031	O	nkeog	hestur
-	4031	O	-	-
sem	4031	O	ct	sem
sjálfur	4031	O	fbken	sjálfur
er	4031	O	sfg3en	vera
eitt	4031	O	tfhen	einn
af	4031	O	aþ	af
fegurstu	4031	O	lhfþve	fagur
listaverkum	4031	O	nhfþ	listaverk
almættisins	4031	O	nheeg	almætti
-	4031	O	-	-
og	4031	O	c	og
á	4031	O	aþ	á
köflum	4031	O	nkfþ	kafli
tekist	4031	O	ssm	taka
allvel	4031	O	aa	allvel
,	4031	O	,	,
en	4031	O	c	en
dregin	4031	O	sþgven	draga
niður	4031	O	aa	niður
í	4031	O	ao	í
meðalgóðan	4031	O	lkeosf	meðalgóður
afrakstur	4031	O	nkeo	afrakstur
iðnaðar	4031	O	nkee	iðnaður
með	4031	O	aþ	með
gloppóttum	4031	O	lhfþsf	gloppóttur
vinnubrögðum	4031	O	nhfþ	vinnubrögð
.	4031	O	.	.
»	4031	O	»	»

Enginn	4032	O	foken	enginn
heima	4032	O	aa	heima
!	4032	O	!	!

Á	4033	O	aþ	á
níu	4033	O	tfhfe	níu
ára	4033	O	nhfe	ár
afmæli	4033	O	nheþ	afmæli
innrásar	4033	O	nvee	innrás
Varsjárbandalagsríkja	4033	B-Location	nhfe-s	Varsjárbandalagsríki
í	4033	O	ao	í
Tékkóslóvakíu	4033	B-Location	nveo-s	Tékkóslóvakía
,	4033	O	,	,
sunnudaginn	4033	B-Date	nkeog	sunnudagur
21sta	4033	I-Date	ta	21stur
ágúst	4033	I-Date	nkeo	ágúst
1977	4033	I-Date	ta	1977
,	4033	O	,	,
efndu	4033	O	sfg3fþ	efna
Samtök	4033	B-Organization	nhfn-s	Samtök
herstöðvaandstæðinga	4033	I-Organization	nkfe	herstöðvaandstæðingur
til	4033	O	ae	til
mótmælastöðu	4033	O	nvee	mótmælastaða
fyrir	4033	O	ao	fyrir
framan	4033	O	aa	framan
sovéska	4033	O	lheovf	sovéskur
sendiráðið	4033	O	nheog	sendiráð
á	4033	O	aþ	á
mótum	4033	O	nhfþ	mót
Túngötu	4033	B-Location	nvee-s	Túngata
og	4033	O	c	og
Garðastrætis	4033	B-Location	nhee-s	Garðastræti
.	4033	O	.	.

Þar	4034	O	aa	þar
komu	4034	O	sfg3fþ	koma
saman	4034	O	aa	saman
um	4034	O	aa	um
300	4034	O	ta	300
manns	4034	O	nkee	maður
.	4034	O	.	.

Vésteinn	4035	B-Person	nken-s	Vésteinn
Ólason	4035	I-Person	nken-s	Ólason
formaður	4035	O	nken	formaður
Samtakanna	4035	B-Organization	nhfegs	Samtök
stjórnaði	4035	O	sfg3eþ	stjórna
fundi	4035	O	nkeþ	fundur
en	4035	O	c	en
ræðumenn	4035	O	nkfn	ræðumaður
vorum	4035	O	sfg1fþ	vera
við	4035	O	fp1fn	ég
Haukur	4035	B-Person	nken-s	Haukur
Jóhannsson	4035	I-Person	nken-s	Jóhannsson
verkfræðingur	4035	O	nken	verkfræðingur
sem	4035	O	ct	sem
stundað	4035	O	ssg	stunda
hafði	4035	O	sfg3eþ	hafa
nám	4035	O	nheo	nám
í	4035	O	aþ	í
Tékkóslóvakíu	4035	B-Location	nveþ-s	Tékkóslóvakía
.	4035	O	.	.

Sveinbjörn	4036	B-Person	nken-s	Sveinbjörn
